id,ra,dec,pmra,pmdec,pmraerr,pmdecerr,gmag,rmag,imag,ndet,mjd,deltamjd,class_star,flags,random_id
32383_377,268.73687816696855,42.25357606853633,28.26489,-41.5218,14.227187,16.017254,20.480846,19.141687,99.99,10,57740.290934899866,427.77158,0.983545,0,10.02802
27493_2595,268.68661200395695,46.21645973392746,68.04014,4.337748,176.73344,176.8014,21.734375,21.21579,99.99,7,57729.576396336444,390.01352,0.068672,3,10.028974
27497_4567,271.93016781496846,46.16639436357324,41.690388,41.93491,85.764404,85.7817,22.09375,21.14861,99.99,8,57719.17043648922,737.996,0.021021,0,10.029747
27966_1887,270.35824006549285,45.86972067037949,-55.56711,17.655127,30.210995,28.537657,22.12608,20.957155,99.99,9,57815.8526270119,737.9986,0.895237,0,10.029871
25653_2345,271.68030218815005,47.869096192921816,303.9465,-95.24349,104.220406,104.29776,21.90625,20.808424,99.99,6,57722.225326511,732.0228,0.500142,0,10.030568
31874_5231,267.7622460867988,42.717234437744715,-66.73521,-58.096954,76.40175,76.78731,20.868061,20.861372,99.99,8,57613.150253481464,382.0276,0.859314,0,10.033177
26568_2539,272.56831913745685,46.96324438929311,-70.259766,52.502327,44.960354,46.23728,21.875,20.860788,99.99,6,57719.759456883265,732.0229,0.873169,3,10.034054
29888_3938,268.9533684143333,44.103815888138726,18.46079,-9.531061,107.79526,108.749954,21.703125,20.615171,99.99,7,57688.53800390754,413.80313,0.056769,0,10.035436
29405_1405,271.83084012455237,44.42784570906492,-50.53801,28.994802,88.4602,88.91779,21.875,20.6875,99.99,5,57676.42650409313,397.0069,0.023152,3,10.035733
26564_631,269.5492275718155,46.80903455294027,13.283907,73.23912,31.205772,32.613888,20.203617,20.03732,99.99,7,57737.126643940675,729.964,0.963797,3,10.035789
28916_3260,267.72079847010616,45.05911982299127,-74.90278,22.12549,51.686115,51.84857,20.28125,19.795938,99.99,7,57630.99262282299,377.0193,0.452776,0,10.036783
30873_1225,267.99345329818374,43.3200455993248,-86.319016,17.03442,154.13562,154.44669,21.394957,21.20199,99.99,8,57667.262925534276,421.78677,0.030114,0,10.037154
27494_4728,269.24745550699413,46.15241667673127,1.448715,56.861908,25.336815,26.915321,21.987103,20.61252,99.99,8,57672.77459676267,390.0179,0.95752,2,10.037347
30872_5098,267.27396747816425,43.14110310865663,62.430378,-100.341,82.24767,82.64612,21.8972,20.473967,99.99,8,57615.165110119095,368.06693,0.048286,0,10.039004
31875_4788,268.188137217457,42.57258715122251,9.308306,-47.950638,90.51267,90.56106,22.04681,20.673223,99.99,9,57647.82759142926,427.76974,0.104203,0,10.039592
27966_6259,270.06373996309287,45.75108594030618,343.95447,117.29959,308.9731,309.04947,21.96875,21.39101,99.99,5,57750.62375522517,365.09756,0.07076,2,10.039652
29405_6279,271.7201595737128,44.8541197269589,-50.170773,-12.021898,46.859234,46.967968,21.054678,20.139687,99.99,8,57721.87706634449,743.9923,0.025511,0,10.040433
32385_2888,270.56273042269373,42.03009892329829,-402.9684,-409.74942,34.401936,38.210663,14.929688,14.617188,99.99,4,57620.93842529284,402.9967,0.917358,3,10.042089
27493_3716,269.14811982543586,46.15278466491633,35.681488,55.174698,144.10802,144.45459,22.078125,21.767025,99.99,5,57615.97879034085,374.04797,0.772705,0,10.042789
26564_1163,269.3963630882871,46.86095237438152,0.519252,-6.141084,90.93742,91.36655,19.859375,18.832945,99.99,6,57598.07937776864,383.04416,0.245651,0,10.045411
29888_2043,268.6431525641397,44.2378105819921,49.384506,29.958857,27.398455,28.504768,20.484375,19.88687,99.99,6,57710.717805239685,413.80313,0.974447,0,10.045755
30378_5706,268.412385542873,44.12529641558186,267.7605,134.50943,80.389336,81.02687,21.61057,20.978697,99.99,8,57713.77754016686,414.77658,0.314426,3,10.046656
32387_2237,271.7218833015572,42.28344357460352,-10.674335,-40.621357,95.709915,95.87216,21.9182,21.295755,99.99,8,57671.39703867526,418.79852,0.799164,0,10.047786
28919_1404,269.57140080190106,45.10427988402504,-49.48976,137.88672,19.701094,20.67229,21.1875,20.318748,99.99,6,57708.262239850126,396.98138,0.77715,3,10.048084
26103_1978,268.0475015588639,47.3914912213938,66.54601,-23.432123,34.827694,34.60294,19.7587,19.1367,99.99,7,57737.12298582062,729.95355,0.085318,2,10.048631
29888_4347,268.8875209715632,44.20612916206658,-6.73689,60.25241,17.782623,18.780775,21.55907,20.130402,99.99,8,57713.898848037235,413.80313,0.912476,0,10.048903
25651_3693,270.54948857395027,47.67930578682295,66.18572,355.56802,72.84152,73.32683,21.512718,20.019363,99.99,8,57718.518858124095,398.81424,0.032636,2,10.050562
27492_1425,268.02946868829895,46.168951170993566,36.11239,17.772713,94.89576,95.09918,21.652391,20.947622,99.99,9,57736.16933759317,729.9675,0.063121,0,10.052863
29402_4703,269.7486328632739,44.72939946718209,39.382404,37.22055,68.43594,68.797424,19.90625,21.015625,99.99,5,57741.64530076915,396.98004,0.601239,3,10.053639
31881_5042,272.45151491920615,42.75289039152454,32.831287,65.670235,9.320713,10.662557,17.065956,15.773438,99.99,5,57689.36742559085,747.8972,0.987598,3,10.055489
26563_1728,268.4799174898279,46.73452216576985,9.643645,-57.89008,16.319439,16.883001,19.150572,17.994871,99.99,7,57643.3929982661,383.03308,0.982771,3,10.056937
30377_4599,267.6196611030897,43.78754522481858,22.92842,52.314022,25.791864,25.468145,20.843124,19.639177,99.99,9,57726.386875337455,414.79755,0.971463,0,10.059176
29400_1971,268.05291293686116,44.40038833453307,156.41965,-194.18997,214.65839,214.84358,21.453125,20.955818,99.99,7,57635.97715675977,380.97757,0.00516,2,10.059596
28438_1937,267.8583167410463,45.426362241152034,133.46394,-12.46189,64.07179,64.16259,21.125,19.77413,99.99,6,57767.756167502455,735.96533,0.052249,3,10.060414
26103_1327,268.1736641122356,47.28337021700701,5.271152,54.055138,52.250507,52.353077,21.689285,20.640528,99.99,8,57756.66569708387,729.95355,0.953796,3,10.060941
28920_2272,270.0967397201888,45.05722625458389,-3.873748,124.65846,82.87297,83.35067,22.15625,20.527445,99.99,5,57670.626005130165,396.9848,0.979297,0,10.061045
29404_3571,270.7682920414379,44.96774876190232,-8.842971,43.0243,104.246994,104.49803,21.59375,20.75,99.99,5,57674.621764574666,381.02258,0.013297,0,10.06304
32386_1646,270.9735837418784,42.294431992550074,70.99686,-5.201273,218.89165,218.8797,20.524357,99.99,99.99,5,57681.788247769044,421.78854,0.118191,3,10.063143
27963_6279,268.0631933221918,45.81087896555847,32.49902,11.892703,199.12149,199.42877,21.562504,21.422323,99.99,6,57782.71210631231,709.03326,0.054049,0,10.064003
27496_3601,271.44026055201397,45.8985576768065,-105.9095,83.20998,128.67201,128.9325,21.21759,20.606588,99.99,8,57764.65200938133,743.96466,0.012776,2,10.064202
31881_1918,272.73637709802574,42.34983036943789,-97.141846,3.320504,147.23561,147.69028,20.021698,19.25,99.99,6,57654.89376475367,747.89105,0.026845,0,10.064337
31372_3470,268.36828913040756,43.04420434137938,-17.91205,-12.855821,103.18872,103.36275,21.470278,20.635168,99.99,9,57735.83171839562,743.9085,0.011601,0,10.064385
27492_6290,267.903097297094,45.97191198428967,-81.2315,8.454464,205.43698,205.58473,21.168514,20.192867,99.99,5,57824.19364852598,709.03326,0.218274,0,10.069007
26102_3249,267.4572661184265,47.348595885113234,19.906616,60.016983,31.44317,31.624638,21.597551,20.510767,99.99,8,57756.279997788486,726.9637,0.894684,0,10.069521
27495_1304,270.38819491519655,45.99389405395713,59.16053,-46.39747,15.872183,14.300355,18.46875,17.5,99.99,5,57828.38663305379,737.9986,0.961914,2,10.070796
27029_3342,271.086232473685,46.499348331282796,-41.64757,97.405556,161.76463,161.85606,21.548079,21.103987,99.99,8,57765.63976576296,738.00775,0.111744,2,10.072663
30872_998,267.42015901426186,43.318847101664694,-8.454898,-1.675847,112.76576,112.73375,21.7506,20.909773,99.99,8,57665.766881759744,421.7805,0.081194,0,10.072691
31372_1463,268.0970598112689,42.89513693934347,64.14333,-42.678043,99.887375,99.98393,21.300821,20.474413,99.99,9,57650.05870524483,421.7888,0.017149,2,10.074917
27492_1706,267.984670279226,46.23410557999848,-52.207233,-40.302296,69.67635,70.08938,21.969585,20.389196,99.99,8,57714.63619090768,729.96545,0.050368,0,10.075578
28442_6577,270.8167572608475,45.46128348568804,53.02237,-1.674802,89.96498,90.35257,22.203125,20.638184,99.99,5,57826.185637266746,736.9976,0.0578,0,10.075602
29404_2242,271.4044055185973,44.320108094487935,2.618169,105.21018,31.308653,31.56971,20.070566,19.877956,99.99,7,57748.09623052958,744.99243,0.95159,2,10.075819
28916_4486,267.0371604426766,44.70762983271253,-5.606309,61.828125,226.04288,226.20293,21.543585,20.99878,99.99,8,57620.28141985007,376.0502,0.12148,0,10.076794
25653_2879,272.32839303363863,47.740776685094964,71.05466,-38.4665,146.97577,147.01526,21.374083,21.122551,99.99,9,57595.05204239762,375.96964,0.842445,0,10.077002
30875_1995,269.4195806123944,43.20659581396518,-10.923731,3.287469,113.3534,113.73857,21.860382,21.640625,99.99,7,57744.0940476312,743.90576,0.566284,0,10.079557
32388_1684,272.4942561681987,42.0669661940242,41.312477,16.346777,115.34739,115.64398,21.90625,21.21875,99.99,5,57742.81136752367,750.8814,0.68208,3,10.084038
26567_4753,271.7109674367553,46.97368752652869,0.914871,31.064674,183.93188,183.99988,21.734375,21.127377,99.99,7,57697.25149280478,734.01514,0.018555,2,10.084675
27968_3149,272.174085529517,45.49308983185003,-0.359772,-57.720528,27.79799,27.782547,21.46368,20.089926,99.99,8,57719.15820597857,743.9897,0.227287,0,10.085176
31880_7551,272.10449640598847,42.28265281148649,20.059599,-128.36003,495.01312,495.2419,22.109375,21.704906,99.99,4,57631.425312830484,334.02655,0.315155,0,10.08588
29401_214,268.816087624504,44.440476640020144,-66.02508,-28.171526,80.374725,80.89468,21.703125,20.421978,99.99,6,57649.09115474586,397.0076,0.955078,0,10.086276
29402_1186,269.4441694642232,44.32865169578614,110.17803,159.08766,69.07757,69.17178,19.078125,18.42754,99.99,7,57683.83986285276,397.0108,0.0289,0,10.086497
29891_817,271.2458070904958,43.92692668383119,-8.64713,-9.741435,126.558395,126.87154,21.46875,20.91517,99.99,6,57716.24467751399,745.9824,0.145357,0,10.08674
27025_6146,268.42828523603515,46.611651634180674,-21.163097,-79.21137,16.05231,16.412281,15.492559,15.09375,99.99,3,57899.37260096505,673.0787,0.995605,0,10.088611
29401_4646,269.20417427815795,44.70602680755555,-76.4027,-2.997317,75.657455,76.126366,21.828125,20.418797,99.99,6,57649.24692164408,396.98138,0.97819,0,10.090979
25202_730,272.38898157659725,47.881819129861825,197.22557,-3.806465,257.0785,257.33594,21.678747,20.265625,99.99,6,57670.87001884504,398.83044,0.039758,0,10.091475
26561_3732,267.3465028411161,47.0011520623473,-17.695383,71.17901,103.48738,103.64833,21.375,20.64081,99.99,6,57768.083404778656,726.9733,0.099906,0,10.092363
27030_1477,271.62196026845646,46.70169220102126,-15.674475,71.26344,6.721096,8.111948,17.353935,16.10034,99.99,7,57905.217803975436,738.01196,0.991839,0,10.092887
27028_2808,270.24985446701095,46.72317498246177,-47.043816,-41.11807,23.691502,24.148933,20.872702,19.651678,99.99,7,57745.09792633654,738.00916,0.98284,0,10.093374
25198_134,268.598209136674,47.939646401379406,9.700323,-7.655208,172.01076,172.01584,19.890625,19.514978,99.99,7,57738.26462805777,726.9655,0.009321,0,10.09723
29405_1245,271.85921404594006,44.436585247878504,48.299618,-30.134542,31.14229,31.396706,21.365503,20.656702,99.99,8,57808.28448780725,744.98804,0.968384,0,10.101288
27029_3491,271.04524477110834,46.47179742967859,-7.57917,69.45469,73.55747,73.98191,21.625,20.17642,99.99,6,57719.21327468994,738.00775,0.02206,2,10.101338
25654_1264,272.8240499605707,47.63794331598722,-69.629944,-38.437527,107.063286,107.22079,21.132175,20.126858,99.99,7,57697.973961531585,732.0227,0.012311,0,10.102082
28437_4072,267.5860008585031,45.481379095441156,84.660515,-3.728927,20.417572,20.677639,19.520714,18.815632,99.99,9,57690.29968893062,735.96533,0.952637,3,10.105364
31879_4039,271.3649620693541,42.40062585683599,51.172783,65.95218,63.878967,64.30406,21.620352,20.72776,99.99,7,57688.546044788854,747.8893,0.957659,0,10.105597
28438_1350,267.970459348971,45.348942650146334,-54.039547,18.221989,55.52966,55.796112,20.765625,19.965092,99.99,6,57590.915914676465,376.04614,0.879517,0,10.108757
29893_6897,272.4832453506157,44.31394745839484,-34.117004,11.321685,128.9811,129.07254,21.421875,99.99,99.99,4,57626.67249022622,391.03366,0.404739,0,10.108771
27030_3333,272.04226158906334,46.46014413785385,-6.195732,96.00068,144.74937,144.6829,22.234375,99.99,99.99,4,57621.17332530732,384.0347,0.90979,3,10.108873
32387_6088,271.976388527759,42.02274833100821,179.65436,-249.9208,118.250046,141.05655,15.164062,14.265625,99.99,4,57541.399896479095,66.87872,0.883301,0,10.10932
27964_2410,269.1575571447123,45.746417866193326,-91.64954,86.847824,176.56937,176.56825,21.6041,20.71875,99.99,6,57714.07702086478,396.01108,0.025908,2,10.109475
29886_5689,267.23931842957535,44.200982008982244,15.482201,-80.91819,45.213364,45.308167,20.958876,19.58863,99.99,7,57691.513748795194,408.81387,0.623535,3,10.109979
27031_4861,272.883065092696,46.662550894077995,5.41408,-98.908714,118.51931,118.795944,21.874046,21.75,99.99,6,57722.408247153355,406.838,0.875407,0,10.11275
30379_6565,269.2089725323853,43.88152932343239,106.846565,-124.75825,216.50822,216.58482,21.461637,21.306543,99.99,7,57742.82520120424,407.8226,0.270313,0,10.112906
31878_4055,270.6331657727863,42.33672976579106,106.77446,64.15627,179.51254,179.74776,21.765625,21.29569,99.99,6,57649.06111337439,421.7789,0.115918,2,10.113138
30877_595,271.21861387033834,43.358204656630946,-10.963202,73.28545,13.047643,13.801617,19.7368,18.375015,99.99,7,57741.53702716004,745.98834,0.982422,3,10.114107
31879_4452,271.289881573901,42.317336150968515,-72.67554,-116.59125,355.8966,355.8083,22.3125,21.835947,99.99,5,57601.22318723891,367.01584,0.502869,0,10.115697
25652_1910,270.9548517322265,47.86144642654361,100.059784,23.74074,113.821396,113.982956,21.4375,20.790583,99.99,7,57789.993015946355,732.027,0.015321,0,10.116184
27024_95,267.13712363493374,46.32693593111659,-9.759314,34.55242,107.43964,107.47221,21.254179,20.788649,99.99,9,57768.53372057274,735.94,0.027985,0,10.118933
31881_1824,272.7479576419174,42.34439891146941,30.819525,-12.624019,106.439705,107.10543,21.137758,20.117098,99.99,6,57654.89376475367,747.89105,0.26767,3,10.119273
31377_3602,271.9933680870293,43.01146290092466,26.96593,48.30771,28.254747,29.375036,22.171875,20.864237,99.99,7,57788.28229667386,737.9122,0.93743,0,10.119918
31874_3040,267.62866594098284,42.6939530970232,117.1036,-2.880436,232.76271,232.85538,21.836409,21.42589,99.99,10,57634.08496567533,427.76648,0.056266,0,10.123933
32388_7203,272.40956541880007,42.405959511167275,-10.281254,-66.38242,82.0356,82.11739,21.784567,21.39004,99.99,10,57714.49835057347,747.89105,0.774194,2,10.125581
32389_2198,272.927747434279,42.518732430680004,24.713528,-0.374148,95.275406,95.38466,22.148945,99.99,99.99,5,57750.20726419035,747.89276,0.750781,0,10.131106
28922_6424,272.1711134384876,45.02997367053009,62.71305,-2.907169,36.33182,36.862488,20.078125,19.349226,99.99,6,57777.234146491624,743.9896,0.027819,0,10.132801
30872_6375,267.67985137741636,43.519947588406424,65.37975,-5.102408,35.406315,33.696583,21.836195,20.527243,99.99,9,57650.066593552474,414.79755,0.954427,1,10.133963
31875_2420,268.37513708308114,42.5006191250716,-116.58016,59.062527,13.015736,13.555777,17.899363,17.082134,99.99,9,57732.49168997098,756.8746,0.029288,2,10.134411
27026_4692,269.10977951877624,46.71209995517135,-100.98817,36.95072,112.4982,112.65823,22.09375,99.99,99.99,4,57795.419452199596,729.96533,0.731201,0,10.135085
30879_5125,272.47602491631164,43.428807301945966,67.02316,-13.472498,45.66752,45.914143,20.635084,19.72443,99.99,9,57779.72379197201,744.98944,0.025284,2,10.136842
28441_4996,270.3298253750487,45.44803761542789,7.068396,53.279118,87.891136,88.39359,16.777067,18.663595,99.99,7,57889.705907905605,717.054,0.546768,3,10.138276
32382_2320,268.3193784781237,42.22960457270454,83.08373,18.375456,128.34717,128.858,22.09375,21.398396,99.99,7,57619.272522598105,382.02872,0.834508,0,10.139463
28437_2865,267.47710835175394,45.334431890932166,22.190638,29.701912,99.06882,99.12014,21.693281,21.119379,99.99,8,57708.28788756131,735.96533,0.169147,0,10.141803
28439_3657,269.14894060254534,45.455968528607336,-17.179651,76.65624,80.085,80.18642,21.481743,20.395752,99.99,7,57833.14438475249,735.96124,0.018398,1,10.144293
27492_5237,268.2939867871314,46.385842354830615,-96.98946,79.0249,123.248344,123.34207,21.587463,20.792702,99.99,9,57736.28521926753,729.964,0.012973,0,10.144397
28437_2803,267.4946179880506,45.45753865932892,-8.410791,88.256714,93.18648,93.26913,20.589718,19.640625,99.99,8,57708.53881638078,735.96533,0.018246,2,10.14659
29406_1435,272.6390132584571,44.47069311060874,26.12181,-17.577732,120.02727,120.07229,21.415752,20.552795,99.99,7,57746.820607710564,744.9896,0.014211,0,10.146681
26104_4653,269.031646748419,47.369706451685566,-44.995075,23.571684,12.883773,12.503669,18.191885,17.870955,99.99,10,57750.90961013944,726.9642,0.89248,3,10.146709
31879_6388,271.2022736897255,42.528363204276516,-51.67815,-14.232989,89.17147,89.467896,20.498117,19.153177,99.99,6,57724.05381697199,385.88864,0.129827,0,10.147036
31377_3462,272.0217544188505,42.91729846352829,41.60448,-65.051956,23.93964,24.655586,19.403864,18.738861,99.99,9,57855.832947226656,737.9122,0.572869,3,10.14836
29893_3741,272.8086202869968,44.09872422685661,64.24694,-1.289516,32.369476,34.355896,21.386177,20.046875,99.99,7,57695.090140450215,744.9881,0.947893,3,10.149789
27029_5478,271.475713729989,46.360588517461416,62.729877,24.649437,27.685722,28.08145,21.420883,20.057472,99.99,8,57765.77390613046,738.00775,0.093002,0,10.1532
32384_1857,269.364223654884,42.2281395026006,26.331469,-18.978224,91.40751,91.807465,20.914682,20.459057,99.99,9,57610.29077930604,397.01865,0.061176,3,10.154143
